file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\AppYs.java,com.github.catvod.spider.AppYs,class,8,9,1,8,321,2,0,69,318,0.90584415,0.15441176,0.15441176,28,1,9,11,0,8,17,0,0,0,11,9,0,11,0,0,9,0,66,1051,76,24,14,12,8,776,88,228,59,173,10,0,0,0,238,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\AppYsV2.java,com.github.catvod.spider.AppYsV2,class,8,10,2,8,247,2,0,70,292,0.93,0.008333334,0.008333334,25,0,9,9,1,6,16,0,0,0,8,6,0,8,0,0,7,0,37,752,58,21,19,13,8,472,47,200,36,152,10,0,0,0,163,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Juhi.java,com.github.catvod.spider.Juhi,class,11,12,1,11,61,2,0,57,0,0.7142858,0.61904764,0.71428573,7,0,6,0,1,0,7,0,0,0,8,2,0,2,6,0,2,0,25,356,13,13,5,8,0,166,41,142,8,124,6,1,0,0,154,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Cokemv.java,com.github.catvod.spider.Cokemv,class,10,11,1,10,52,2,0,54,0,0.7142858,0.61904764,0.71428573,7,0,6,0,1,0,7,0,0,0,8,2,0,8,0,0,2,0,23,335,12,12,5,7,0,173,52,141,8,122,5,1,0,0,159,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\utils\Misc.java,com.github.catvod.utils.Misc,class,4,15,11,4,33,1,0,19,11,0.6666667,0.0,0.0,6,6,6,0,0,0,6,0,0,0,2,2,1,1,0,0,2,0,6,106,13,1,1,2,0,54,3,21,6,14,5,0,0,0,65,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\crawler\SpiderDebug.java,com.github.catvod.crawler.SpiderDebug,class,0,43,43,0,4,1,0,2,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,2,0,0,0,0,1,0,0,0,7,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Init.java,com.github.catvod.spider.Init,class,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\parser\JsonParallel.java,com.github.catvod.parser.JsonParallel$Anonymous1,anonymous,5,5,0,5,2,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,19,2,0,0,1,0,3,0,4,2,4,1,0,0,0,19,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Auete.java,com.github.catvod.spider.Auete$Anonymous1,anonymous,1,1,0,1,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,1,1,0,2,5,2,1,2,2,0,0,0,11,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Jumi.java,com.github.catvod.spider.Jumi$Anonymous1,anonymous,1,1,0,1,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,1,1,0,2,5,2,1,2,2,0,0,0,11,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\live\TxtSubscribe.java,com.github.catvod.live.TxtSubscribe,class,4,6,2,4,26,1,0,32,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,117,3,5,1,4,0,13,11,38,0,28,6,0,0,0,56,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Juhi.java,com.github.catvod.spider.Juhi$Anonymous1,anonymous,1,1,0,1,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,1,1,0,2,5,2,1,2,2,0,0,0,11,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\xpath\XPathRule.java,com.github.catvod.xpath.XPathRule,class,3,10,7,3,80,1,0,17,2416,0.97222173,4.1407868E-4,4.1407868E-4,72,3,70,2,0,0,70,0,0,0,69,0,0,69,0,0,0,0,56,391,77,1,2,3,0,69,1,76,0,76,3,0,0,0,64,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\YydsAli1.java,com.github.catvod.spider.YydsAli1$Anonymous7,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\utils\okhttp\OkHttpUtil.java,com.github.catvod.utils.okhttp.OkHttpUtil,class,5,31,26,5,35,1,0,30,168,0.86507934,0.1,0.15238096,21,21,21,0,0,0,21,0,0,0,6,6,2,4,0,0,4,0,17,128,13,4,6,0,0,6,3,13,0,11,2,1,0,0,53,1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\YydsAli1.java,com.github.catvod.spider.YydsAli1$Anonymous8,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\Cokemv.java,com.github.catvod.spider.Cokemv$Anonymous1,anonymous,1,1,0,1,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,1,1,0,2,5,2,1,2,2,0,0,0,11,-1,0
C:\CatVodTVSpider-master\app\src\main\java\com\github\catvod\spider\XPathBde4.java,com.github.catvod.spider.XPathBde4,class,7,7,0,7,17,3,0,31,1,0.33333334,0.33333334,0.33333334,3,0,1,0,2,0,3,0,0,0,1,0,0,0,0,1,0,0,10,99,3,1,3,2,2,28,3,25,3,18,3,2,0,0,49,1,0
